1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.63, 17:08:35  
1.65, 17:08:35  
1.65, 17:08:35  
1.65, 17:08:35  
1.65, 17:08:36  
1.65, 17:08:36  
1.64, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.64, 17:08:36  
1.65, 17:08:36  
1.63, 17:08:36  
1.64, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.63, 17:08:36  
1.61, 17:08:36  
1.62, 17:08:36  
1.61, 17:08:36  
1.61, 17:08:36  
1.59, 17:08:36  
1.59, 17:08:36  
1.55, 17:08:36  
1.56, 17:08:36  
1.54, 17:08:36  
1.53, 17:08:36  
1.52, 17:08:36  
1.51, 17:08:36  
1.48, 17:08:36  
1.46, 17:08:36  
1.44, 17:08:36  
1.42, 17:08:36  
1.41, 17:08:36  
1.38, 17:08:36  
1.37, 17:08:36  
1.34, 17:08:36  
0.03, 17:08:36  
0.64, 17:08:36  
0.17, 17:08:36  
0.1, 17:08:36  
0.58, 17:08:36  
0.0, 17:08:36  
0.8, 17:08:36  
0.01, 17:08:36  
0.51, 17:08:36  
0.19, 17:08:36  
0.04, 17:08:36  
0.32, 17:08:36  
0.03, 17:08:36  
0.58, 17:08:36  
1.03, 17:08:36  
1.0, 17:08:36  
0.99, 17:08:36  
0.97, 17:08:36  
0.93, 17:08:36  
0.77, 17:08:36  
0.73, 17:08:36  
0.86, 17:08:36  
0.88, 17:08:36  
0.84, 17:08:36  
0.85, 17:08:36  
0.82, 17:08:36  
0.82, 17:08:36  
0.81, 17:08:36  
0.8, 17:08:36  
0.76, 17:08:36  
0.76, 17:08:36  
0.75, 17:08:36  
0.74, 17:08:36  
0.73, 17:08:36  
0.72, 17:08:36  
0.71, 17:08:36  
0.71, 17:08:36  
0.71, 17:08:36  
0.7, 17:08:36  
0.69, 17:08:36  
0.58, 17:08:36  
0.53, 17:08:36  
0.64, 17:08:36  
0.7, 17:08:36  
0.69, 17:08:36  
0.7, 17:08:36  
0.69, 17:08:36  
0.7, 17:08:36  
0.67, 17:08:36  
0.68, 17:08:36  
0.67, 17:08:36  
0.68, 17:08:36  
0.67, 17:08:36  
0.64, 17:08:36  
0.34, 17:08:36  
0.02, 17:08:36  
0.03, 17:08:36  
0.47, 17:08:36  
0.59, 17:08:36  
0.58, 17:08:36  
0.59, 17:08:36  
0.59, 17:08:36  
0.59, 17:08:36  
0.58, 17:08:37  
0.59, 17:08:37  
0.59, 17:08:37  
0.59, 17:08:37  
0.59, 17:08:37  
0.59, 17:08:37  
0.58, 17:08:37  
0.58, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.55, 17:08:37  
0.55, 17:08:37  
0.56, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.56, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:37  
0.57, 17:08:38  
0.56, 17:08:38  
0.57, 17:08:38  
0.57, 17:08:38  
0.57, 17:08:38  
0.55, 17:08:38  
0.55, 17:08:38  
0.54, 17:08:38  
0.55, 17:08:38  
0.54, 17:08:38  
0.55, 17:08:38  
0.54, 17:08:38  
0.55, 17:08:38  
0.55, 17:08:38  
0.55, 17:08:38  
0.55, 17:08:38  
0.54, 17:08:38  
0.55, 17:08:38  
0.55, 17:08:38  
0.55, 17:08:38  
0.54, 17:08:38  
0.55, 17:08:38  
0.54, 17:08:38  
0.53, 17:08:38  
0.53, 17:08:38  
0.53, 17:08:38  
0.53, 17:08:38  
0.53, 17:08:38  
0.52, 17:08:38  
0.53, 17:08:38  
0.51, 17:08:38  
0.51, 17:08:38  
0.5, 17:08:38  
0.51, 17:08:38  
0.51, 17:08:38  
0.51, 17:08:38  
0.51, 17:08:38  
0.51, 17:08:38  
0.51, 17:08:38  
0.51, 17:08:38  
0.51, 17:08:38  
0.5, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.49, 17:08:38  
0.48, 17:08:38  
0.49, 17:08:38  
0.48, 17:08:38  
0.49, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.49, 17:08:38  
0.48, 17:08:38  
0.47, 17:08:38  
0.48, 17:08:38  
0.49, 17:08:38  
0.48, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:38  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.48, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.48, 17:08:39  
0.47, 17:08:39  
0.48, 17:08:39  
0.49, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.48, 17:08:39  
0.49, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.49, 17:08:39  
0.5, 17:08:39  
0.49, 17:08:39  
0.48, 17:08:39  
0.47, 17:08:39  
0.48, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.49, 17:08:39  
0.48, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.48, 17:08:39  
0.49, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.49, 17:08:39  
0.48, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.47, 17:08:39  
0.46, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.47, 17:08:39  
0.46, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.45, 17:08:39  
0.43, 17:08:39  
0.43, 17:08:39  
0.44, 17:08:39  
0.45, 17:08:40  
0.45, 17:08:40  
0.45, 17:08:40  
0.46, 17:08:40  
0.47, 17:08:40  
0.45, 17:08:40  
0.45, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.42, 17:08:40  
0.41, 17:08:40  
0.42, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.41, 17:08:40  
0.41, 17:08:40  
0.41, 17:08:40  
0.41, 17:08:40  
0.42, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.43, 17:08:40  
0.41, 17:08:40  
0.41, 17:08:40  
0.39, 17:08:40  
0.39, 17:08:40  
0.41, 17:08:40  
0.4, 17:08:40  
0.39, 17:08:40  
0.41, 17:08:40  
0.43, 17:08:40  
0.42, 17:08:40  
0.41, 17:08:40  
0.41, 17:08:40  
0.41, 17:08:40  
0.39, 17:08:40  
0.39, 17:08:40  
0.39, 17:08:40  
0.39, 17:08:40  
0.39, 17:08:40  
0.39, 17:08:40  
0.41, 17:08:40  
0.41, 17:08:40  
0.39, 17:08:40  
0.39, 17:08:40  
0.37, 17:08:40  
0.37, 17:08:40  
0.37, 17:08:40  
0.37, 17:08:40  
0.37, 17:08:40  
0.39, 17:08:40  
0.41, 17:08:40  
0.4, 17:08:40  
0.39, 17:08:40  
0.39, 17:08:40  
0.39, 17:08:40  
0.38, 17:08:40  
0.37, 17:08:40  
0.35, 17:08:40  
0.36, 17:08:40  
0.37, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.36, 17:08:40  
0.37, 17:08:40  
0.36, 17:08:40  
0.35, 17:08:40  
0.34, 17:08:40  
0.33, 17:08:40  
0.31, 17:08:40  
0.31, 17:08:40  
0.32, 17:08:40  
0.33, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.31, 17:08:40  
0.31, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.37, 17:08:40  
0.37, 17:08:40  
0.35, 17:08:40  
0.36, 17:08:40  
0.37, 17:08:40  
0.36, 17:08:40  
0.33, 17:08:40  
0.34, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.35, 17:08:40  
0.33, 17:08:40  
0.33, 17:08:40  
0.33, 17:08:40  
0.33, 17:08:40  
0.37, 17:08:41  
0.37, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.37, 17:08:41  
0.37, 17:08:41  
0.35, 17:08:41  
0.34, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.34, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.32, 17:08:41  
0.31, 17:08:41  
0.32, 17:08:41  
0.33, 17:08:41  
0.31, 17:08:41  
0.31, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.33, 17:08:41  
0.34, 17:08:41  
0.37, 17:08:41  
0.37, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.36, 17:08:41  
0.37, 17:08:41  
0.35, 17:08:41  
0.33, 17:08:41  
0.32, 17:08:41  
0.31, 17:08:41  
0.31, 17:08:41  
0.31, 17:08:41  
0.29, 17:08:41  
0.29, 17:08:41  
0.34, 17:08:41  
0.36, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.33, 17:08:41  
0.34, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.33, 17:08:41  
0.35, 17:08:41  
0.37, 17:08:41  
0.35, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.34, 17:08:41  
0.35, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.36, 17:08:41  
0.37, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.37, 17:08:41  
0.37, 17:08:41  
0.37, 17:08:41  
0.36, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.35, 17:08:41  
0.37, 17:08:41  
0.36, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.34, 17:08:41  
0.35, 17:08:41  
0.31, 17:08:41  
0.31, 17:08:41  
0.34, 17:08:41  
0.35, 17:08:41  
0.31, 17:08:41  
0.31, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.35, 17:08:41  
0.33, 17:08:41  
0.32, 17:08:41  
0.31, 17:08:41  
0.33, 17:08:41  
0.35, 17:08:41  
0.33, 17:08:41  
0.31, 17:08:41  
0.32, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.36, 17:08:41  
0.37, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.33, 17:08:41  
0.31, 17:08:41  
0.32, 17:08:42  
0.33, 17:08:42  
0.34, 17:08:42  
0.37, 17:08:42  
0.37, 17:08:42  
0.37, 17:08:42  
0.35, 17:08:42  
0.31, 17:08:42  
0.33, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.32, 17:08:42  
0.31, 17:08:42  
0.32, 17:08:42  
0.33, 17:08:42  
0.31, 17:08:42  
0.32, 17:08:42  
0.32, 17:08:42  
0.33, 17:08:42  
0.37, 17:08:42  
0.37, 17:08:42  
0.37, 17:08:42  
0.37, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.35, 17:08:42  
0.37, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.33, 17:08:42  
0.34, 17:08:42  
0.37, 17:08:42  
0.37, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.31, 17:08:42  
0.32, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.34, 17:08:42  
0.33, 17:08:42  
0.32, 17:08:42  
0.31, 17:08:42  
0.32, 17:08:42  
0.33, 17:08:42  
0.3, 17:08:42  
0.29, 17:08:42  
0.32, 17:08:42  
0.33, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.33, 17:08:42  
0.34, 17:08:42  
0.37, 17:08:42  
0.35, 17:08:42  
0.31, 17:08:42  
0.33, 17:08:42  
0.37, 17:08:42  
0.35, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.34, 17:08:42  
0.35, 17:08:42  
0.32, 17:08:42  
0.31, 17:08:42  
0.32, 17:08:42  
0.33, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.33, 17:08:42  
0.34, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.33, 17:08:42  
0.34, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.34, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.31, 17:08:42  
0.31, 17:08:42  
0.34, 17:08:42  
0.36, 17:08:42  
0.35, 17:08:42  
0.35, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.33, 17:08:42  
0.34, 17:08:42  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.34, 17:08:43  
0.33, 17:08:43  
0.33, 17:08:43  
0.33, 17:08:43  
0.33, 17:08:43  
0.33, 17:08:43  
0.31, 17:08:43  
0.31, 17:08:43  
0.31, 17:08:43  
0.31, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.33, 17:08:43  
0.33, 17:08:43  
0.33, 17:08:43  
0.33, 17:08:43  
0.35, 17:08:43  
0.34, 17:08:43  
0.33, 17:08:43  
0.34, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.34, 17:08:43  
0.33, 17:08:43  
0.34, 17:08:43  
0.35, 17:08:43  
0.36, 17:08:43  
0.37, 17:08:43  
0.37, 17:08:43  
0.37, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.36, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.35, 17:08:43  
0.33, 17:08:43  
0.31, 17:08:43  
0.32, 17:08:43  
0.33, 17:08:43  
